geo_code,geo_level,literacy,sex,total,geo_version
71013,local,Literate,Male,25137,2016
71013,local,Not Read/Write,Female,14306,2016
71013,local,Not Read/Write,Male,7043,2016
71013,local,Not Stated,Female,14,2016
71013,local,Not Stated,Male,3,2016
71013,local,Read Only,Female,885,2016
71013,local,Read Only,Male,707,2016
71001,local,Literate,Female,7786,2016
71001,local,Literate,Male,9779,2016
71001,local,Not Read/Write,Female,7021,2016
71001,local,Not Read/Write,Male,3694,2016
71001,local,Not Stated,Female,0,2016
71001,local,Not Stated,Male,0,2016
71001,local,Read Only,Female,524,2016
71001,local,Read Only,Male,418,2016
71007,local,Literate,Female,21079,2016
71007,local,Literate,Male,24798,2016
71007,local,Not Read/Write,Female,14765,2016
71007,local,Not Read/Write,Male,6289,2016
71007,local,Not Stated,Female,14,2016
71007,local,Not Stated,Male,9,2016
71007,local,Read Only,Female,1401,2016
71007,local,Read Only,Male,1142,2016
71011,local,Literate,Female,19945,2016
71011,local,Literate,Male,23249,2016
71011,local,Not Read/Write,Female,15042,2016
71011,local,Not Read/Write,Male,7105,2016
71011,local,Not Stated,Female,37,2016
71011,local,Not Stated,Male,16,2016
71011,local,Read Only,Female,1022,2016
71011,local,Read Only,Male,813,2016
71002,local,Literate,Female,12165,2016
71002,local,Literate,Male,16152,2016
71002,local,Not Read/Write,Female,10674,2016
71002,local,Not Read/Write,Male,6415,2016
71002,local,Not Stated,Female,17,2016
71002,local,Not Stated,Male,13,2016
71002,local,Read Only,Female,871,2016
71002,local,Read Only,Male,701,2016
71003,local,Literate,Female,4034,2016
71003,local,Literate,Male,5686,2016
71003,local,Not Read/Write,Female,3933,2016
71003,local,Not Read/Write,Male,1984,2016
71003,local,Not Stated,Female,10,2016
71003,local,Not Stated,Male,10,2016
71003,local,Read Only,Female,409,2016
71003,local,Read Only,Male,328,2016
71006,local,Literate,Female,19787,2016
71006,local,Literate,Male,24829,2016
71006,local,Not Read/Write,Female,14320,2016
71006,local,Not Read/Write,Male,7376,2016
71006,local,Not Stated,Female,5,2016
71006,local,Not Stated,Male,1,2016
71006,local,Read Only,Female,951,2016
71006,local,Read Only,Male,823,2016
71005,local,Literate,Female,14085,2016
71005,local,Literate,Male,16850,2016
71005,local,Not Read/Write,Female,11267,2016
71005,local,Not Read/Write,Male,5452,2016
71005,local,Not Stated,Female,6,2016
71005,local,Not Stated,Male,2,2016
71005,local,Read Only,Female,961,2016
71005,local,Read Only,Male,803,2016
71010,local,Literate,Female,12338,2016
71010,local,Literate,Male,15505,2016
71010,local,Not Read/Write,Female,9860,2016
71010,local,Not Read/Write,Male,5710,2016
71010,local,Not Stated,Female,9,2016
71010,local,Not Stated,Male,6,2016
71010,local,Read Only,Female,482,2016
71010,local,Read Only,Male,384,2016
71008,local,Literate,Female,13239,2016
71008,local,Literate,Male,15346,2016
71008,local,Not Read/Write,Female,9686,2016
71008,local,Not Read/Write,Male,4992,2016
71008,local,Not Stated,Female,11,2016
71008,local,Not Stated,Male,2,2016
71008,local,Read Only,Female,491,2016
71008,local,Read Only,Male,399,2016
22,district,Literate,Female,41732,2016
22,district,Literate,Male,55738,2016
22,district,Not Read/Write,Female,53878,2016
22,district,Not Read/Write,Male,18955,2016
22,district,Not Stated,Female,158,2016
22,district,Not Stated,Male,72,2016
22,district,Read Only,Female,3307,2016
22,district,Read Only,Male,2640,2016
70007,local,Literate,Female,4167,2016
70007,local,Literate,Male,5407,2016
70007,local,Not Read/Write,Female,6363,2016
70007,local,Not Read/Write,Male,2110,2016
70007,local,Not Stated,Female,15,2016
70007,local,Not Stated,Male,6,2016
70007,local,Read Only,Female,367,2016
70007,local,Read Only,Male,277,2016
70004,local,Literate,Female,7503,2016
70004,local,Literate,Male,9988,2016
70004,local,Not Read/Write,Female,7910,2016
70004,local,Not Read/Write,Male,2429,2016
70004,local,Not Stated,Female,18,2016
70004,local,Not Stated,Male,14,2016
70004,local,Read Only,Female,414,2016
70004,local,Read Only,Male,318,2016
70001,local,Literate,Female,3868,2016
70001,local,Literate,Male,5262,2016
70001,local,Not Read/Write,Female,7561,2016
70001,local,Not Read/Write,Male,2605,2016
70001,local,Not Stated,Female,101,2016
70001,local,Not Stated,Male,43,2016
70001,local,Read Only,Female,346,2016
70001,local,Read Only,Male,273,2016
70002,local,Literate,Female,3731,2016
70002,local,Literate,Male,5258,2016
70002,local,Not Read/Write,Female,3225,2016
70002,local,Not Read/Write,Male,1475,2016
70002,local,Not Stated,Female,2,2016
70002,local,Not Stated,Male,1,2016
70002,local,Read Only,Female,312,2016
70002,local,Read Only,Male,308,2016
70006,local,Literate,Female,4121,2016
70006,local,Literate,Male,5118,2016
70006,local,Not Read/Write,Female,5815,2016
70006,local,Not Read/Write,Male,2002,2016
70006,local,Not Stated,Female,1,2016
70006,local,Not Stated,Male,0,2016
70006,local,Read Only,Female,414,2016
70006,local,Read Only,Male,285,2016
70008,local,Literate,Female,2786,2016
70008,local,Literate,Male,4353,2016
70008,local,Not Read/Write,Female,5829,2016
70008,local,Not Read/Write,Male,2386,2016
70008,local,Not Stated,Female,9,2016
70008,local,Not Stated,Male,4,2016
70008,local,Read Only,Female,480,2016
70008,local,Read Only,Male,357,2016
70003,local,Literate,Female,3358,2016
70003,local,Literate,Male,5030,2016
70003,local,Not Read/Write,Female,4464,2016
70003,local,Not Read/Write,Male,1774,2016
70003,local,Not Stated,Female,2,2016
70003,local,Not Stated,Male,1,2016
70003,local,Read Only,Female,282,2016
70003,local,Read Only,Male,284,2016
70009,local,Literate,Female,6714,2016
70009,local,Literate,Male,8088,2016
70009,local,Not Read/Write,Female,9014,2016
70009,local,Not Read/Write,Male,2726,2016
70009,local,Not Stated,Female,5,2016
70009,local,Not Stated,Male,2,2016
70009,local,Read Only,Female,420,2016
70009,local,Read Only,Male,327,2016
70005,local,Literate,Female,5484,2016
70005,local,Literate,Male,7234,2016
70005,local,Not Read/Write,Female,3697,2016
70005,local,Not Read/Write,Male,1448,2016
70005,local,Not Stated,Female,5,2016
70005,local,Not Stated,Male,1,2016
70005,local,Read Only,Female,272,2016
70005,local,Read Only,Male,211,2016
01,district,Literate,Female,51218,2016
01,district,Literate,Male,70618,2016
01,district,Not Read/Write,Female,63458,2016
01,district,Not Read/Write,Male,25723,2016
01,district,Not Stated,Female,193,2016
01,district,Not Stated,Male,118,2016
01,district,Read Only,Female,4613,2016
01,district,Read Only,Male,3866,2016
69006,local,Literate,Female,5362,2016
69006,local,Literate,Male,6765,2016
69006,local,Not Read/Write,Female,5470,2016
69006,local,Not Read/Write,Male,2560,2016
69006,local,Not Stated,Female,14,2016
69006,local,Not Stated,Male,4,2016
69006,local,Read Only,Female,535,2016
69006,local,Read Only,Male,392,2016
69004,local,Literate,Female,4441,2016
69004,local,Literate,Male,6793,2016
69004,local,Not Read/Write,Female,6146,2016
69004,local,Not Read/Write,Male,2204,2016
69004,local,Not Stated,Female,15,2016
69004,local,Not Stated,Male,10,2016
69004,local,Read Only,Female,410,2016
69004,local,Read Only,Male,363,2016
69010,local,Literate,Female,4202,2016
69010,local,Literate,Male,6558,2016
69010,local,Not Read/Write,Female,6512,2016
69010,local,Not Read/Write,Male,3065,2016
69010,local,Not Stated,Female,5,2016
69010,local,Not Stated,Male,3,2016
69010,local,Read Only,Female,447,2016
69010,local,Read Only,Male,390,2016
69005,local,Literate,Female,6802,2016
69005,local,Literate,Male,9336,2016
69005,local,Not Read/Write,Female,8202,2016
69005,local,Not Read/Write,Male,2948,2016
69005,local,Not Stated,Female,6,2016
69005,local,Not Stated,Male,11,2016
69005,local,Read Only,Female,426,2016
69005,local,Read Only,Male,310,2016
69008,local,Literate,Female,4874,2016
69008,local,Literate,Male,7047,2016
69008,local,Not Read/Write,Female,5827,2016
69008,local,Not Read/Write,Male,2665,2016
69008,local,Not Stated,Female,114,2016
69008,local,Not Stated,Male,60,2016
69008,local,Read Only,Female,403,2016
69008,local,Read Only,Male,386,2016
69001,local,Literate,Female,4288,2016
69001,local,Literate,Male,4965,2016
69001,local,Not Read/Write,Female,4309,2016
69001,local,Not Read/Write,Male,1332,2016
69001,local,Not Stated,Female,4,2016
69001,local,Not Stated,Male,3,2016
69001,local,Read Only,Female,88,2016
69001,local,Read Only,Male,83,2016
69003,local,Literate,Female,3484,2016
69003,local,Literate,Male,5156,2016
69003,local,Not Read/Write,Female,5542,2016
69003,local,Not Read/Write,Male,3077,2016
69003,local,Not Stated,Female,2,2016
69003,local,Not Stated,Male,3,2016
69003,local,Read Only,Female,593,2016
69003,local,Read Only,Male,592,2016
69009,local,Literate,Female,8352,2016
69009,local,Literate,Male,10814,2016
69009,local,Not Read/Write,Female,7179,2016
69009,local,Not Read/Write,Male,2061,2016
69009,local,Not Stated,Female,12,2016
69009,local,Not Stated,Male,8,2016
69009,local,Read Only,Female,656,2016
69009,local,Read Only,Male,462,2016
69007,local,Literate,Female,4781,2016
69007,local,Literate,Male,7164,2016
69007,local,Not Read/Write,Female,7316,2016
69007,local,Not Read/Write,Male,3155,2016
69007,local,Not Stated,Female,12,2016
69007,local,Not Stated,Male,11,2016
69007,local,Read Only,Female,520,2016
69007,local,Read Only,Male,472,2016
69002,local,Literate,Female,4632,2016
69002,local,Literate,Male,6020,2016
69002,local,Not Read/Write,Female,6955,2016
69002,local,Not Read/Write,Male,2656,2016
69002,local,Not Stated,Female,9,2016
69002,local,Not Stated,Male,5,2016
69002,local,Read Only,Female,535,2016
69002,local,Read Only,Male,416,2016
05,district,Literate,Female,35744,2016
05,district,Literate,Male,57122,2016
05,district,Not Read/Write,Female,50408,2016
05,district,Not Read/Write,Male,18773,2016
05,district,Not Stated,Female,64,2016
05,district,Not Stated,Male,36,2016
05,district,Read Only,Female,2898,2016
05,district,Read Only,Male,2495,2016
68011,local,Literate,Female,2373,2016
68011,local,Literate,Male,3632,2016
68011,local,Not Read/Write,Female,2614,2016
68011,local,Not Read/Write,Male,954,2016
68011,local,Not Stated,Female,1,2016
68011,local,Not Stated,Male,6,2016
68011,local,Read Only,Female,175,2016
68011,local,Read Only,Male,92,2016
68007,local,Literate,Female,3619,2016
68007,local,Literate,Male,5898,2016
68007,local,Not Read/Write,Female,5771,2016
68007,local,Not Read/Write,Male,2193,2016
68007,local,Not Stated,Female,0,2016
68007,local,Not Stated,Male,3,2016
68007,local,Read Only,Female,373,2016
68007,local,Read Only,Male,334,2016
68010,local,Literate,Female,804,2016
68010,local,Literate,Male,2393,2016
68010,local,Not Read/Write,Female,2841,2016
68010,local,Not Read/Write,Male,1307,2016
68010,local,Not Stated,Female,1,2016
68010,local,Not Stated,Male,0,2016
68010,local,Read Only,Female,102,2016
68010,local,Read Only,Male,101,2016
68012,local,Literate,Female,3827,2016
68012,local,Literate,Male,5316,2016
68012,local,Not Read/Write,Female,4250,2016
68012,local,Not Read/Write,Male,1373,2016
68012,local,Not Stated,Female,17,2016
68012,local,Not Stated,Male,6,2016
68012,local,Read Only,Female,394,2016
68012,local,Read Only,Male,255,2016
68002,local,Literate,Female,5295,2016
68002,local,Literate,Male,9355,2016
68002,local,Not Read/Write,Female,8920,2016
68002,local,Not Read/Write,Male,3934,2016
68002,local,Not Stated,Female,11,2016
68002,local,Not Stated,Male,5,2016
68002,local,Read Only,Female,400,2016
68002,local,Read Only,Male,452,2016
68001,local,Literate,Female,3046,2016
68001,local,Literate,Male,4847,2016
68001,local,Not Read/Write,Female,4367,2016
68001,local,Not Read/Write,Male,1601,2016
68001,local,Not Stated,Female,5,2016
68001,local,Not Stated,Male,8,2016
68001,local,Read Only,Female,314,2016
68001,local,Read Only,Male,294,2016
68004,local,Literate,Female,2526,2016
68004,local,Literate,Male,3695,2016
68004,local,Not Read/Write,Female,3540,2016
68004,local,Not Read/Write,Male,1147,2016
68004,local,Not Stated,Female,7,2016
68004,local,Not Stated,Male,3,2016
68004,local,Read Only,Female,160,2016
68004,local,Read Only,Male,163,2016
68005,local,Literate,Female,4926,2016
68005,local,Literate,Male,7398,2016
68005,local,Not Read/Write,Female,5024,2016
68005,local,Not Read/Write,Male,1654,2016
68005,local,Not Stated,Female,5,2016
68005,local,Not Stated,Male,0,2016
68005,local,Read Only,Female,291,2016
68005,local,Read Only,Male,268,2016
68009,local,Literate,Female,2703,2016
68009,local,Literate,Male,4309,2016
68009,local,Not Read/Write,Female,3978,2016
68009,local,Not Read/Write,Male,1637,2016
68009,local,Not Stated,Female,6,2016
68009,local,Not Stated,Male,1,2016
68009,local,Read Only,Female,110,2016
68009,local,Read Only,Male,115,2016
68003,local,Literate,Female,3077,2016
68003,local,Literate,Male,4810,2016
68003,local,Not Read/Write,Female,4185,2016
68003,local,Not Read/Write,Male,1524,2016
68003,local,Not Stated,Female,7,2016
68003,local,Not Stated,Male,1,2016
68003,local,Read Only,Female,355,2016
68003,local,Read Only,Male,268,2016
68006,local,Literate,Female,209,2016
68006,local,Literate,Male,563,2016
68006,local,Not Read/Write,Female,697,2016
68006,local,Not Read/Write,Male,377,2016
68006,local,Not Stated,Female,0,2016
68006,local,Not Stated,Male,0,2016
68006,local,Read Only,Female,14,2016
68006,local,Read Only,Male,16,2016
68008,local,Literate,Female,3339,2016
68008,local,Literate,Male,4906,2016
68008,local,Not Read/Write,Female,4221,2016
68008,local,Not Read/Write,Male,1072,2016
68008,local,Not Stated,Female,4,2016
68008,local,Not Stated,Male,3,2016
68008,local,Read Only,Female,210,2016
68008,local,Read Only,Male,137,2016
32,district,Literate,Female,130480,2016
32,district,Literate,Male,154616,2016
32,district,Not Read/Write,Female,78610,2016
32,district,Not Read/Write,Male,32071,2016
32,district,Not Stated,Female,76,2016
32,district,Not Stated,Male,40,2016
32,district,Read Only,Female,4706,2016
32,district,Read Only,Male,3946,2016
72007,local,Literate,Female,11700,2016
72007,local,Literate,Male,12976,2016
72007,local,Not Read/Write,Female,6946,2016
72007,local,Not Read/Write,Male,2634,2016
72007,local,Not Stated,Female,7,2016
72007,local,Not Stated,Male,3,2016
72007,local,Read Only,Female,335,2016
72007,local,Read Only,Male,295,2016
72005,local,Literate,Female,15156,2016
72005,local,Literate,Male,18564,2016
72005,local,Not Read/Write,Female,10860,2016
72005,local,Not Read/Write,Male,4858,2016
72005,local,Not Stated,Female,9,2016
72005,local,Not Stated,Male,5,2016
72005,local,Read Only,Female,682,2016
72005,local,Read Only,Male,616,2016
72001,local,Literate,Female,14212,2016
72001,local,Literate,Male,16914,2016
72001,local,Not Read/Write,Female,8772,2016
72001,local,Not Read/Write,Male,3506,2016
72001,local,Not Stated,Female,11,2016
72001,local,Not Stated,Male,2,2016
72001,local,Read Only,Female,581,2016
72001,local,Read Only,Male,538,2016
72009,local,Literate,Female,13226,2016
72009,local,Literate,Male,15513,2016
72009,local,Not Read/Write,Female,8715,2016
72009,local,Not Read/Write,Male,3486,2016
72009,local,Not Stated,Female,4,2016
72009,local,Not Stated,Male,4,2016
72009,local,Read Only,Female,575,2016
72009,local,Read Only,Male,418,2016
72002,local,Literate,Female,16058,2016
72002,local,Literate,Male,18610,2016
72002,local,Not Read/Write,Female,9168,2016
72002,local,Not Read/Write,Male,4046,2016
72002,local,Not Stated,Female,6,2016
72002,local,Not Stated,Male,8,2016
72002,local,Read Only,Female,620,2016
72002,local,Read Only,Male,513,2016
72006,local,Literate,Female,5313,2016
72006,local,Literate,Male,7159,2016
72006,local,Not Read/Write,Female,4710,2016
72006,local,Not Read/Write,Male,2497,2016
72006,local,Not Stated,Female,3,2016
72006,local,Not Stated,Male,3,2016
72006,local,Read Only,Female,280,2016
72006,local,Read Only,Male,237,2016
72008,local,Literate,Female,15386,2016
72008,local,Literate,Male,17135,2016
72008,local,Not Read/Write,Female,9911,2016
72008,local,Not Read/Write,Male,4239,2016
72008,local,Not Stated,Female,7,2016
72008,local,Not Stated,Male,1,2016
72008,local,Read Only,Female,626,2016
72008,local,Read Only,Male,501,2016
72003,local,Literate,Female,5995,2016
72003,local,Literate,Male,7118,2016
72003,local,Not Read/Write,Female,4472,2016
72003,local,Not Read/Write,Male,1823,2016
72003,local,Not Stated,Female,5,2016
72003,local,Not Stated,Male,2,2016
72003,local,Read Only,Female,128,2016
72003,local,Read Only,Male,82,2016
72004,local,Literate,Female,33434,2016
72004,local,Literate,Male,40627,2016
72004,local,Not Read/Write,Female,15056,2016
72004,local,Not Read/Write,Male,4982,2016
72004,local,Not Stated,Female,24,2016
72004,local,Not Stated,Male,12,2016
72004,local,Read Only,Female,879,2016
72004,local,Read Only,Male,746,2016
1,province,Literate,Female,1383124,2016
1,province,Literate,Male,1524169,2016
1,province,Not Read/Write,Female,732143,2016
1,province,Not Read/Write,Male,360843,2016
1,province,Not Stated,Female,1087,2016
1,province,Not Stated,Male,670,2016
1,province,Read Only,Female,48856,2016
1,province,Read Only,Male,43951,2016
69,district,Literate,Female,215556,2016
